S2,2030-03-08 19:12:23,59.3
S3,2030-03-08 19:33:51,60.6
S2,2030-03-08 20:25:35,38.1
S2,2030-03-08 22:02:02,43.6
SD,2030-03-08 23:23:49,30.6
SB,2030-03-09 01:09:35,45.2
S4,2030-03-09 03:08:01,35.9
SB,2030-03-09 05:17:03,30.2
SD,2030-03-09 07:19:17,34.1
S1,2030-03-09 09:56:08,40.4
SD,2030-03-09 11:03:11,59.9
SD,2030-03-09 11:11:38,59.2
S2,2030-03-09 12:03:56,61.7
SD,2030-03-09 12:37:52,45.2
S3,2030-03-09 13:57:33,58.1
S3,2030-03-09 14:18:34,50.6
SD,2030-03-09 16:39:59,43.4
SB,2030-03-09 18:02:22,52.0
SB,2030-03-09 20:08:38,40.4
S3,2030-03-09 22:27:22,53.7
S3,2030-03-10 00:33:44,39.0
S2,2030-03-10 03:09:22,47.6
S3,2030-03-10 04:38:16,63.4
S2,2030-03-10 05:08:32,51.1
S4,2030-03-10 06:36:33,60.8
S2,2030-03-10 08:38:48,48.8
S4,2030-03-10 09:12:31,41.9
S1,2030-03-10 10:40:17,36.6
SB,2030-03-10 13:12:44,62.0
S2,2030-03-10 13:50:31,62.1
S3,2030-03-10 15:20:10,59.6
S3,2030-03-10 15:58:19,43.2
S4,2030-03-10 16:28:06,35.8
S4,2030-03-10 17:18:00,64.7
SD,2030-03-10 19:03:39,47.7
SB,2030-03-10 21:13:23,42.5
S1,2030-03-10 23:18:10,49.9
S4,2030-03-11 01:24:41,57.6
S2,2030-03-11 02:20:52,39.7
S1,2030-03-11 02:32:02,39.4
S2,2030-03-11 04:10:29,35.1
S4,2030-03-11 04:16:59,59.4
S2,2030-03-11 06:23:07,32.2
S4,2030-03-11 07:47:05,56.3
SB,2030-03-11 08:49:12,30.5
SB,2030-03-11 09:47:09,44.9
S1,2030-03-11 11:41:11,63.0
S3,2030-03-11 13:13:56,39.4
SD,2030-03-11 14:11:46,59.8
SB,2030-03-11 14:21:28,37.5
S1,2030-03-11 14:38:03,48.4
SD,2030-03-11 17:07:33,40.0
S4,2030-03-11 19:28:31,30.8
S1,2030-03-11 21:19:32,53.3
S2,2030-03-11 22:08:40,46.4
S3,2030-03-12 00:24:52,55.5
SB,2030-03-12 02:33:48,41.9
S3,2030-03-12 04:55:37,60.9
S1,2030-03-12 05:50:02,59.0
SD,2030-03-12 08:16:20,60.3
SD,2030-03-12 11:00:59,44.3
S3,2030-03-12 13:22:16,45.5
S3,2030-03-12 14:00:03,36.8
S4,2030-03-12 16:01:28,40.4
S1,2030-03-12 17:08:34,34.0
S2,2030-03-12 17:54:22,38.2
S4,2030-03-12 20:07:37,43.7
S2,2030-03-12 20:28:17,61.6
S2,2030-03-12 22:54:05,55.5
S4,2030-03-13 00:41:07,53.6
SB,2030-03-13 01:57:18,61.6
SD,2030-03-13 02:23:38,41.3
S3,2030-03-13 03:06:53,59.4
S4,2030-03-13 03:11:15,61.9
S1,2030-03-13 04:40:07,47.1
S3,2030-03-13 04:46:59,42.8
S1,2030-03-13 06:55:00,57.0
S1,2030-03-13 08:34:18,35.7
SB,2030-03-13 09:53:05,44.5
SB,2030-03-13 11:17:15,35.4
S4,2030-03-13 13:16:16,61.7
S2,2030-03-13 14:42:50,48.7
S2,2030-03-13 15:48:37,41.9
S1,2030-03-13 18:00:32,58.5
SD,2030-03-13 19:05:54,62.9
S4,2030-03-13 20:26:08,38.4
SB,2030-03-13 21:35:17,58.0
SB,2030-03-13 22:35:58,48.2
SB,2030-03-14 01:06:19,61.1
SD,2030-03-14 03:09:45,58.5
SD,2030-03-14 05:41:17,46.6
S2,2030-03-14 07:35:27,30.2
S1,2030-03-14 07:36:22,57.1
S4,2030-03-14 10:15:15,37.1
SB,2030-03-14 10:19:24,31.3
S2,2030-03-14 12:59:02,40.7
SB,2030-03-14 13:36:12,39.6
S1,2030-03-14 14:05:13,34.9
S3,2030-03-14 15:04:25,54.9
S4,2030-03-14 16:08:50,44.4
S4,2030-03-14 17:56:14,49.6
SB,2030-03-14 19:23:48,39.1
SD,2030-03-14 20:20:32,46.1
S3,2030-03-14 22:56:05,50.2
S3,2030-03-15 00:13:45,36.5
S3,2030-03-15 01:53:12,61.4
SB,2030-03-15 03:13:33,53.0
S4,2030-03-15 04:50:58,54.3
SD,2030-03-15 06:21:11,53.3
S2,2030-03-15 07:16:58,63.7
S4,2030-03-15 08:06:12,43.9
S2,2030-03-15 09:06:47,64.7
S3,2030-03-15 10:54:08,33.3
S4,2030-03-15 13:03:24,47.4
S2,2030-03-15 15:24:02,48.0
SD,2030-03-15 17:20:01,52.0
SD,2030-03-15 19:58:44,30.4
SB,2030-03-15 22:14:14,53.6
S1,2030-03-16 00:19:36,34.8
SB,2030-03-16 02:43:50,35.2
S1,2030-03-16 04:23:14,43.2
S4,2030-03-16 05:46:25,60.0
S1,2030-03-16 06:16:32,35.3
SB,2030-03-16 06:48:59,59.4
SD,2030-03-16 09:02:50,41.4
SD,2030-03-16 09:29:44,38.0
SB,2030-03-16 09:59:29,30.9
S3,2030-03-16 10:05:26,50.0
S3,2030-03-16 12:43:58,55.0
S4,2030-03-16 14:44:31,38.7
SD,2030-03-16 17:07:09,48.0
S2,2030-03-16 19:44:59,51.4
S3,2030-03-16 20:04:49,52.8
S4,2030-03-16 21:54:33,51.2
SD,2030-03-16 23:13:52,58.2
S1,2030-03-16 23:42:22,36.9
S4,2030-03-17 00:40:02,41.2
SD,2030-03-17 03:11:27,34.9
S4,2030-03-17 03:31:30,51.8
S4,2030-03-17 05:45:51,35.4
S3,2030-03-17 06:09:34,47.2
S3,2030-03-17 08:40:10,36.1
SB,2030-03-17 09:34:12,48.5
S1,2030-03-17 11:33:26,43.9
S4,2030-03-17 13:09:27,41.6
S4,2030-03-17 14:19:38,51.9
SD,2030-03-17 16:27:10,46.5
S3,2030-03-17 17:53:15,30.7
SB,2030-03-17 20:28:11,33.2
SD,2030-03-17 21:30:59,51.6
S2,2030-03-18 00:15:41,57.9
S4,2030-03-18 01:38:23,32.0
S4,2030-03-18 01:57:30,44.7
SB,2030-03-18 03:42:51,35.4
S4,2030-03-18 05:34:38,49.2
S2,2030-03-18 08:08:32,35.8
SD,2030-03-18 10:23:14,30.0
S1,2030-03-18 13:09:39,56.9
S4,2030-03-18 15:03:29,32.8
SB,2030-03-18 16:21:54,43.7
SB,2030-03-18 16:35:33,31.0
SD,2030-03-18 19:06:59,55.5
S1,2030-03-18 20:46:49,30.1
S2,2030-03-18 21:32:15,64.6
S1,2030-03-18 22:06:35,62.7
SB,2030-03-18 22:59:41,56.1
S1,2030-03-19 00:18:21,51.5
S4,2030-03-19 02:52:31,34.5
SB,2030-03-19 04:35:27,39.5
SD,2030-03-19 04:40:18,61.2
S4,2030-03-19 07:23:13,50.9
S4,2030-03-19 07:27:45,61.5
SD,2030-03-19 07:48:29,61.6
S2,2030-03-19 10:04:58,38.8
S4,2030-03-19 10:32:06,43.7
SD,2030-03-19 10:34:18,61.8
S3,2030-03-19 12:53:21,57.3
SB,2030-03-19 13:48:56,63.9
S1,2030-03-19 15:58:22,43.3
S2,2030-03-19 18:28:39,55.8
S4,2030-03-19 19:44:54,39.3
S2,2030-03-19 20:03:48,53.2
S2,2030-03-19 21:08:42,50.4
S2,2030-03-19 21:14:20,32.9
S4,2030-03-19 23:34:51,53.9
SD,2030-03-20 00:35:14,31.2
S4,2030-03-20 02:37:42,36.9
S2,2030-03-20 03:38:23,45.7
S4,2030-03-20 03:56:48,52.6
S2,2030-03-20 05:41:51,43.8
S2,2030-03-20 07:08:37,46.5
S3,2030-03-20 07:36:17,56.4
S1,2030-03-20 10:20:35,38.4
S4,2030-03-20 12:22:19,51.5
SD,2030-03-20 13:16:28,36.0
S3,2030-03-20 15:12:29,42.1
S3,2030-03-20 16:00:08,43.8
S2,2030-03-20 16:57:46,54.0
S1,2030-03-20 18:27:49,43.1
S1,2030-03-20 20:44:07,52.8
SD,2030-03-20 20:46:53,62.5
S4,2030-03-20 21:18:28,64.0
SD,2030-03-20 23:00:35,40.2
S3,2030-03-21 01:35:08,54.9
S1,2030-03-21 03:47:10,64.3
S1,2030-03-21 05:24:24,43.8
S3,2030-03-21 06:10:49,35.4
S3,2030-03-21 07:00:51,59.3
S2,2030-03-21 09:47:17,32.0
S4,2030-03-21 11:58:00,39.4
S2,2030-03-21 13:01:14,31.6
SD,2030-03-21 14:39:30,60.3
S1,2030-03-21 16:33:44,40.1
S1,2030-03-21 17:06:53,58.5
S3,2030-03-21 17:15:48,31.3
S4,2030-03-21 19:09:27,35.7
SB,2030-03-21 21:07:07,31.9
S4,2030-03-21 23:50:33,50.6
SD,2030-03-22 01:13:25,44.5
S2,2030-03-22 01:28:43,41.8
SD,2030-03-22 04:01:17,31.8
S4,2030-03-22 04:05:16,37.3
S2,2030-03-22 05:56:19,40.2
SB,2030-03-22 06:15:36,61.6
S1,2030-03-22 06:33:27,41.6
S2,2030-03-22 07:30:12,64.5
S2,2030-03-22 09:43:18,51.7
S1,2030-03-22 12:12:13,53.4
S3,2030-03-22 12:47:49,52.0
S1,2030-03-22 14:04:07,64.9
S4,2030-03-22 15:19:09,63.1
S2,2030-03-22 17:57:17,38.9
S1,2030-03-22 20:04:14,58.4
S1,2030-03-22 22:22:26,42.3
S4,2030-03-23 00:47:43,32.1
SB,2030-03-23 01:12:46,46.1
S1,2030-03-23 01:55:41,46.4
S2,2030-03-23 03:07:07,60.6
S1,2030-03-23 05:06:39,56.3
SD,2030-03-23 06:10:24,35.2
S2,2030-03-23 07:47:00,33.9
S4,2030-03-23 08:35:53,40.7
S1,2030-03-23 11:15:46,57.9
S4,2030-03-23 11:28:25,37.6
SB,2030-03-23 11:57:38,40.5
S1,2030-03-23 12:42:39,47.1
S1,2030-03-23 14:24:19,48.4
S2,2030-03-23 14:52:30,62.7
S1,2030-03-23 16:20:26,40.5
S2,2030-03-23 16:32:08,39.2
S3,2030-03-23 17:56:18,37.7
S2,2030-03-23 19:46:33,58.2
S4,2030-03-23 20:26:40,62.4
S2,2030-03-23 22:32:24,55.0
S2,2030-03-24 00:22:58,50.2
S2,2030-03-24 01:05:05,41.3
S3,2030-03-24 02:40:35,30.0
SD,2030-03-24 03:24:14,56.1
S3,2030-03-24 05:08:10,30.3
SD,2030-03-24 05:37:16,52.5
SB,2030-03-24 05:37:54,62.4
S4,2030-03-24 07:07:00,37.0
S4,2030-03-24 09:53:15,55.2
S1,2030-03-24 11:15:35,45.5
SB,2030-03-24 12:49:28,60.5
S4,2030-03-24 15:04:30,30.7
S2,2030-03-24 16:04:06,56.9
S3,2030-03-24 18:46:52,57.5
S2,2030-03-24 19:30:25,51.2
S1,2030-03-24 20:49:10,59.4
S1,2030-03-24 23:02:18,58.4
SD,2030-03-24 23:49:04,40.6
S1,2030-03-25 02:00:28,51.4
S2,2030-03-25 03:03:30,55.9
S1,2030-03-25 04:44:11,44.6
SD,2030-03-25 06:16:57,62.1
SD,2030-03-25 08:42:43,61.7
SD,2030-03-25 11:27:38,47.2
S1,2030-03-25 13:53:36,43.7
S2,2030-03-25 14:17:19,41.5
S4,2030-03-25 15:56:09,46.7
SD,2030-03-25 18:22:54,63.7
S2,2030-03-25 20:08:02,33.7
S1,2030-03-25 21:43:06,43.2
SB,2030-03-25 22:51:03,30.7
S3,2030-03-25 22:55:49,44.6
SD,2030-03-25 23:56:55,49.1
S4,2030-03-26 01:51:51,37.9
SD,2030-03-26 04:27:33,38.7
S3,2030-03-26 05:21:10,55.3
S4,2030-03-26 07:52:48,59.9
SD,2030-03-26 08:39:58,55.6
SD,2030-03-26 09:23:55,43.4
SB,2030-03-26 10:39:40,44.6
S2,2030-03-26 12:55:00,57.7
S4,2030-03-26 14:23:00,59.3
SB,2030-03-26 15:41:31,52.9
SD,2030-03-26 18:23:48,49.9
SB,2030-03-26 20:34:20,62.4
SB,2030-03-26 21:16:13,61.0
S2,2030-03-26 23:15:13,60.7
S4,2030-03-27 00:18:49,43.2
S1,2030-03-27 01:45:42,36.8
SD,2030-03-27 02:33:57,52.7
SB,2030-03-27 02:39:41,57.3
SB,2030-03-27 03:01:06,40.3
S3,2030-03-27 04:13:14,38.0
SB,2030-03-27 05:21:49,49.5
SB,2030-03-27 05:33:15,60.5
S3,2030-03-27 06:21:02,60.9
S1,2030-03-27 08:34:52,57.2
SD,2030-03-27 09:57:50,51.6
S3,2030-03-27 11:27:31,52.5
S1,2030-03-27 12:36:49,46.0
S2,2030-03-27 14:24:03,32.9
SB,2030-03-27 14:25:00,60.2
S4,2030-03-27 16:36:38,30.9
SD,2030-03-27 18:22:11,48.9
S2,2030-03-27 20:11:55,46.0
S2,2030-03-27 21:05:16,55.4
S2,2030-03-27 22:29:29,51.9
S3,2030-03-27 23:21:33,56.3
S4,2030-03-28 01:46:50,36.0
S4,2030-03-28 02:13:51,45.7
S1,2030-03-28 04:02:11,44.0
SD,2030-03-28 06:10:34,53.4
S1,2030-03-28 07:29:48,64.9
S3,2030-03-28 07:30:54,59.6
S2,2030-03-28 09:53:32,36.8
SB,2030-03-28 10:33:04,45.3
S2,2030-03-28 10:59:25,34.1
SB,2030-03-28 13:32:37,57.0
S2,2030-03-28 15:51:19,54.3
S1,2030-03-28 16:46:15,44.1
S4,2030-03-28 18:41:37,32.2
SB,2030-03-28 20:18:03,58.1
SB,2030-03-28 20:41:28,48.7
SB,2030-03-28 22:53:04,38.8
S3,2030-03-29 00:54:19,55.8
S3,2030-03-29 03:04:15,41.1
S4,2030-03-29 04:37:22,54.4
S1,2030-03-29 06:39:37,43.0
SD,2030-03-29 07:34:36,33.7
SB,2030-03-29 09:19:09,45.3
S1,2030-03-29 12:01:25,62.5
S2,2030-03-29 13:40:26,60.4
S2,2030-03-29 15:50:35,36.5
S1,2030-03-29 16:55:57,63.3
S3,2030-03-29 19:26:32,43.1
S2,2030-03-29 21:51:04,44.4
S1,2030-03-29 21:56:49,60.6
SD,2030-03-29 22:59:54,47.5
SB,2030-03-30 00:57:28,51.8
S2,2030-03-30 02:52:46,38.8
S4,2030-03-30 04:48:36,63.2
SD,2030-03-30 05:04:48,54.5
S1,2030-03-30 05:58:19,36.5
SB,2030-03-30 08:23:03,36.3
S1,2030-03-30 08:44:46,48.8
SD,2030-03-30 10:49:05,52.2
S3,2030-03-30 13:35:35,48.9
S4,2030-03-30 15:31:22,61.0
S4,2030-03-30 17:05:10,43.1
SB,2030-03-30 18:16:44,42.5
S1,2030-03-30 18:57:37,31.0
SD,2030-03-30 21:33:15,50.4
SD,2030-03-30 21:33:29,49.3
S4,2030-03-30 23:25:53,32.0
S1,2030-03-31 00:03:47,31.9
S2,2030-03-31 01:59:36,51.2
SB,2030-03-31 04:39:52,34.5
SD,2030-03-31 07:24:34,57.5
S1,2030-03-31 09:23:28,62.2
S4,2030-03-31 09:34:10,37.7
SB,2030-03-31 10:28:10,38.6
S4,2030-03-31 12:46:15,61.8
S2,2030-03-31 13:11:23,46.4
SD,2030-03-31 15:50:26,30.8
S2,2030-03-31 16:04:16,62.1
S3,2030-03-31 17:24:22,44.9
SB,2030-03-31 19:42:59,42.1
S3,2030-03-31 21:51:24,62.5
S2,2030-03-31 22:29:15,43.9
S2,2030-03-31 23:09:39,54.4
SB,2030-04-01 01:00:11,39.5
S3,2030-04-01 01:55:25,52.9
S3,2030-04-01 04:11:02,49.0
S4,2030-04-01 04:35:04,31.8
S1,2030-04-01 04:57:34,37.5
SB,2030-04-01 05:15:01,42.9
S2,2030-04-01 07:39:54,48.7
S2,2030-04-01 09:02:08,53.3
S4,2030-04-01 11:27:48,44.8
S4,2030-04-01 12:20:22,42.8
SB,2030-04-01 13:45:55,64.2
S2,2030-04-01 15:54:38,58.3
SD,2030-04-01 17:59:58,64.1
SD,2030-04-01 18:43:41,32.4
SD,2030-04-01 21:10:59,41.3
S4,2030-04-01 22:00:10,46.1
S1,2030-04-01 23:59:11,42.3
S3,2030-04-02 00:03:50,64.6
S2,2030-04-02 00:31:08,54.7
S3,2030-04-02 02:12:01,57.9
S3,2030-04-02 02:50:24,57.9
S4,2030-04-02 03:19:54,52.2
S3,2030-04-02 03:32:30,55.1
S3,2030-04-02 04:40:27,35.4
S4,2030-04-02 05:46:07,49.8
S4,2030-04-02 07:03:35,49.1
S4,2030-04-02 08:00:41,62.1
S4,2030-04-02 10:41:14,46.8
S3,2030-04-02 10:43:34,48.7
S4,2030-04-02 13:28:18,34.2
S1,2030-04-02 13:45:23,40.3
S1,2030-04-02 14:14:57,35.9
SD,2030-04-02 15:00:03,32.0
S2,2030-04-02 16:54:45,39.5
S2,2030-04-02 18:58:48,56.9
S4,2030-04-02 19:31:51,56.8
SD,2030-04-02 20:42:08,49.6
S2,2030-04-02 21:08:46,60.7
S2,2030-04-02 23:35:12,61.4
S1,2030-04-03 00:28:18,35.1
S1,2030-04-03 00:45:02,56.4
S2,2030-04-03 02:24:12,37.2
S2,2030-04-03 04:47:24,50.1
S2,2030-04-03 05:53:35,61.6
S4,2030-04-03 07:14:56,42.6
S2,2030-04-03 09:02:30,40.3
SD,2030-04-03 11:00:43,59.8
S4,2030-04-03 13:08:53,61.8
SB,2030-04-03 14:42:22,60.9
S2,2030-04-03 15:51:38,56.8
SB,2030-04-03 16:36:53,49.0
S4,2030-04-03 19:08:46,34.6
S1,2030-04-03 20:35:09,30.0
S3,2030-04-03 22:09:04,44.6
S1,2030-04-03 22:40:56,47.7
SD,2030-04-04 00:30:29,51.3
S2,2030-04-04 01:57:01,31.7
S4,2030-04-04 03:37:23,42.2
S2,2030-04-04 04:26:21,48.2
S1,2030-04-04 06:47:08,42.7
S3,2030-04-04 07:40:48,62.1
S1,2030-04-04 09:55:46,38.5
S4,2030-04-04 10:55:37,32.3
S1,2030-04-04 11:33:25,32.4
S1,2030-04-04 12:22:21,46.7
S4,2030-04-04 13:34:43,49.0
SB,2030-04-04 14:42:10,39.5
SB,2030-04-04 15:28:07,32.3
SD,2030-04-04 17:27:38,42.0
S4,2030-04-04 18:00:21,39.0
SD,2030-04-04 19:42:21,34.0
S2,2030-04-04 21:28:47,61.3
S3,2030-04-04 22:52:02,61.5
S2,2030-04-04 23:35:46,33.3
S2,2030-04-05 01:06:03,33.7
S2,2030-04-05 03:49:05,46.2
SB,2030-04-05 06:14:12,56.4
S3,2030-04-05 08:57:15,34.6
S1,2030-04-05 09:12:29,49.2
S1,2030-04-05 11:34:29,46.0
S1,2030-04-05 14:04:25,63.6
S4,2030-04-05 16:19:26,45.9
S4,2030-04-05 18:58:30,61.7
SB,2030-04-05 20:35:21,36.9
S1,2030-04-05 22:22:31,51.2
SD,2030-04-05 22:51:53,51.1
SD,2030-04-06 01:31:49,42.6
S2,2030-04-06 03:58:20,56.5
S4,2030-04-06 05:22:08,38.2
S4,2030-04-06 08:06:17,36.8
S4,2030-04-06 09:04:19,40.1
S3,2030-04-06 10:18:05,34.7
SD,2030-04-06 10:40:38,53.7
S1,2030-04-06 12:29:24,52.9
S2,2030-04-06 14:02:35,62.4
S3,2030-04-06 15:35:27,40.4
SB,2030-04-06 17:02:55,40.9
SB,2030-04-06 19:40:07,42.4
S1,2030-04-06 19:56:04,59.3
S2,2030-04-06 20:29:40,64.3
SB,2030-04-06 21:06:17,33.8
S2,2030-04-06 23:04:29,40.0
S2,2030-04-07 01:35:44,57.3
S1,2030-04-07 02:54:05,30.1
S2,2030-04-07 05:28:27,55.0
S2,2030-04-07 07:26:17,31.3
SB,2030-04-07 09:45:04,40.4
S3,2030-04-07 12:21:05,52.1
S3,2030-04-07 14:48:12,56.4
S3,2030-04-07 17:24:02,42.0
SB,2030-04-07 18:13:43,44.9
S3,2030-04-07 20:09:49,31.9
SB,2030-04-07 21:40:45,32.0
S4,2030-04-07 23:27:04,34.7
S1,2030-04-08 00:53:23,60.6
S1,2030-04-08 01:45:02,50.5
S3,2030-04-08 03:31:27,54.5
S3,2030-04-08 05:44:58,42.7
S2,2030-04-08 07:38:43,47.8
SD,2030-04-08 08:58:02,59.0
SB,2030-04-08 10:26:42,59.9
S2,2030-04-08 11:39:36,33.8
S2,2030-04-08 13:15:56,60.6
S1,2030-04-08 15:06:04,46.5
S2,2030-04-08 17:49:17,40.4
S3,2030-04-08 18:16:34,44.2
S4,2030-04-08 20:22:50,43.6
S2,2030-04-08 20:51:05,63.5
S3,2030-04-08 22:38:00,49.8
S1,2030-04-08 22:48:27,35.2
S1,2030-04-09 00:19:15,30.8
S1,2030-04-09 00:57:22,53.7
S1,2030-04-09 01:44:14,60.9
SD,2030-04-09 03:52:03,57.6
SB,2030-04-09 05:50:37,38.0
SD,2030-04-09 06:29:03,36.1
S4,2030-04-09 06:40:00,60.3
SD,2030-04-09 06:57:21,38.9
S3,2030-04-09 08:10:41,53.7
SD,2030-04-09 10:39:53,53.6
S4,2030-04-09 12:10:19,37.5
S1,2030-04-09 14:11:06,33.2
SD,2030-04-09 15:25:31,33.1
SB,2030-04-09 17:08:36,41.8
SB,2030-04-09 18:35:40,59.4
S3,2030-04-09 20:15:43,41.2
S3,2030-04-09 22:17:32,53.6
SB,2030-04-09 23:22:37,47.3
S3,2030-04-10 00:09:55,42.3
SD,2030-04-10 02:18:11,56.0
S3,2030-04-10 02:18:25,40.0
S2,2030-04-10 02:53:03,37.6
SB,2030-04-10 04:28:23,60.2
SD,2030-04-10 04:50:59,32.5
S3,2030-04-10 05:05:11,52.3
S4,2030-04-10 06:33:09,55.5
SB,2030-04-10 07:41:59,61.7
S1,2030-04-10 08:41:29,43.5
S1,2030-04-10 11:28:06,48.1
S3,2030-04-10 13:28:08,53.6
SD,2030-04-10 15:31:30,63.7
S4,2030-04-10 16:29:04,47.4
S2,2030-04-10 16:37:53,56.8
S1,2030-04-10 18:21:52,46.5
S4,2030-04-10 19:38:02,51.9
S2,2030-04-10 21:18:41,49.2
SD,2030-04-10 23:41:49,60.1
S3,2030-04-11 01:25:47,63.2
S4,2030-04-11 03:45:37,37.8
S2,2030-04-11 06:15:35,32.5
SB,2030-04-11 08:12:01,49.1
S3,2030-04-11 08:43:05,33.8
SD,2030-04-11 09:01:18,59.1
S3,2030-04-11 09:24:36,39.4
SD,2030-04-11 12:04:46,58.4
SB,2030-04-11 13:16:55,49.9
S3,2030-04-11 15:23:13,59.6
SB,2030-04-11 18:04:35,54.0
S1,2030-04-11 20:20:38,41.2
S4,2030-04-11 20:22:46,64.0
S1,2030-04-11 21:08:34,33.7
SB,2030-04-11 23:04:16,36.2
S2,2030-04-12 01:38:32,37.0
S3,2030-04-12 03:05:09,49.8
SD,2030-04-12 05:05:06,39.8
S4,2030-04-12 06:43:43,49.9
S3,2030-04-12 07:06:39,56.1
S1,2030-04-12 08:55:25,58.4
SD,2030-04-12 09:32:59,64.7
S3,2030-04-12 11:56:28,39.8
S1,2030-04-12 14:07:37,38.2
SB,2030-04-12 16:30:32,41.3
S2,2030-04-12 16:57:18,60.2
S4,2030-04-12 18:43:06,52.0
S2,2030-04-12 19:44:37,61.5
S2,2030-04-12 20:31:29,35.0
S2,2030-04-12 21:38:45,45.9
SB,2030-04-12 23:44:10,33.5
S4,2030-04-13 00:22:10,30.4
S3,2030-04-13 01:11:11,36.8
S1,2030-04-13 01:42:11,61.5
SD,2030-04-13 04:15:39,43.9
SB,2030-04-13 05:11:00,59.9
S3,2030-04-13 07:50:52,43.9
S4,2030-04-13 09:48:11,61.5
S2,2030-04-13 10:07:23,61.6
SB,2030-04-13 12:39:13,46.9
S3,2030-04-13 15:00:32,35.1
S1,2030-04-13 17:18:05,37.7
S4,2030-04-13 17:40:15,38.5
SB,2030-04-13 18:32:03,57.9
S3,2030-04-13 20:23:30,45.5
S3,2030-04-13 22:24:58,47.7
SB,2030-04-13 23:48:48,43.5
S3,2030-04-14 00:36:52,57.8
S1,2030-04-14 00:46:29,43.0
S1,2030-04-14 01:20:04,41.9
S3,2030-04-14 01:37:55,48.4
S3,2030-04-14 03:36:43,51.3
S1,2030-04-14 05:42:31,54.4
S2,2030-04-14 06:11:58,38.1
S4,2030-04-14 07:53:50,49.8
S1,2030-04-14 09:33:29,31.9
S3,2030-04-14 10:49:29,59.2
S3,2030-04-14 11:55:54,64.8
S4,2030-04-14 12:11:52,30.5
SD,2030-04-14 13:10:34,64.5
SB,2030-04-14 15:32:04,48.1
S2,2030-04-14 18:02:42,46.9
SB,2030-04-14 18:48:14,33.9
SB,2030-04-14 21:07:27,42.3
S2,2030-04-14 23:21:56,56.3
SD,2030-04-14 23:47:30,57.9
S3,2030-04-15 00:25:38,30.5
SD,2030-04-15 01:18:40,55.4
SD,2030-04-15 02:42:35,64.1
S4,2030-04-15 04:10:51,57.3
S3,2030-04-15 05:49:55,41.5
S2,2030-04-15 07:48:40,39.4
SD,2030-04-15 09:48:00,45.6
S2,2030-04-15 10:01:32,32.8
S4,2030-04-15 12:38:45,44.4
S4,2030-04-15 13:59:10,32.9
SB,2030-04-15 14:39:59,60.9
S1,2030-04-15 15:16:07,40.8
S4,2030-04-15 17:58:11,36.5
S3,2030-04-15 20:09:53,47.3
SD,2030-04-15 21:34:36,41.9
S2,2030-04-15 22:29:56,50.0
S1,2030-04-15 22:34:02,65.0
S3,2030-04-15 23:54:28,63.9
S1,2030-04-16 00:53:01,34.7
S3,2030-04-16 03:28:42,34.4
S1,2030-04-16 04:21:02,34.1
S2,2030-04-16 06:49:55,53.6
S3,2030-04-16 09:19:17,39.8
SD,2030-04-16 09:22:39,57.9
SB,2030-04-16 09:36:13,40.7
S4,2030-04-16 12:14:28,50.3
S4,2030-04-16 14:17:51,43.3
S3,2030-04-16 16:37:59,47.4
SD,2030-04-16 16:51:50,47.7
SB,2030-04-16 19:23:55,64.2
S1,2030-04-16 19:52:40,35.5
S3,2030-04-16 20:02:52,43.3
S4,2030-04-16 21:05:53,46.1
S3,2030-04-16 22:56:36,60.2
S1,2030-04-16 23:45:19,42.4
S3,2030-04-17 00:18:55,47.9
S3,2030-04-17 02:09:22,50.1
S2,2030-04-17 03:41:43,56.7
S3,2030-04-17 05:45:54,49.7
SD,2030-04-17 07:29:11,48.3
SB,2030-04-17 07:57:26,47.9
SB,2030-04-17 08:47:59,54.6
S1,2030-04-17 10:34:49,45.7
S4,2030-04-17 13:09:27,63.5
S1,2030-04-17 13:29:48,36.1
S4,2030-04-17 14:55:50,45.9
SB,2030-04-17 15:19:39,42.6
S2,2030-04-17 18:05:13,46.2
S4,2030-04-17 19:12:04,59.6
S2,2030-04-17 20:17:27,30.1
SD,2030-04-17 22:33:27,58.2
S3,2030-04-18 01:09:31,45.8
SB,2030-04-18 02:08:04,35.5
S4,2030-04-18 03:56:47,43.3
SD,2030-04-18 04:07:06,59.1
S3,2030-04-18 05:49:53,34.1
S2,2030-04-18 07:27:53,62.4
S3,2030-04-18 07:46:09,62.5
S2,2030-04-18 08:13:02,55.7
SB,2030-04-18 08:21:05,38.0
S2,2030-04-18 10:44:00,54.6
S1,2030-04-18 11:58:27,58.5
S2,2030-04-18 12:24:00,50.3
S1,2030-04-18 14:24:34,49.6
S3,2030-04-18 15:14:02,41.2
SB,2030-04-18 17:57:23,48.0
SD,2030-04-18 19:42:56,36.5
SD,2030-04-18 21:44:00,33.0
SD,2030-04-18 21:57:03,39.9
SD,2030-04-19 00:23:01,41.1
S2,2030-04-19 02:22:41,33.0
SD,2030-04-19 04:57:15,40.9
S4,2030-04-19 06:50:02,51.8
S3,2030-04-19 06:52:55,38.6
SB,2030-04-19 08:22:20,32.2
SD,2030-04-19 09:23:10,64.5
S2,2030-04-19 11:04:28,38.6
S3,2030-04-19 11:40:58,34.1
S1,2030-04-19 11:48:05,45.5
S3,2030-04-19 13:30:55,44.2
S2,2030-04-19 14:59:29,44.4
S1,2030-04-19 15:43:16,60.2
S3,2030-04-19 17:02:03,54.4
